tx_id,member_id,ticker,tx_timestamp,side,quantity,price,fee
2961,4910,XRP,3/2/2023 23:05,BUY,1.525831,3859.85,7.239954
2962,1732,LTC,9/25/2023 18:50,BUY,4.844424,12936.99,52.059762
2963,764,BTC,2/19/2023 9:35,BUY,0.358105,9520.81,2.234781
2964,849,LTC,10/2/2023 19:11,BUY,4.744399,13511.28,64.917589
2965,1897,XRP,4/5/2023 23:48,BUY,3.184543,5281.71,19.635496
2966,19,ETH,10/20/2023 22:49,BUY,2.257675,18507.51,52.375841
2967,4691,XRP,4/27/2023 0:02,SELL,3.964001,4650.04,31.520177
2968,820,BTC,11/30/2023 15:28,BUY,4.089466,8314.09,40.39756
2969,179,ADA,12/12/2023 2:21,BUY,1.320754,13272.42,29.990697
2970,2227,BTC,5/24/2023 13:18,BUY,0.634465,9369.39,9.789816
2971,3870,ETH,9/15/2023 11:11,SELL,3.954892,21124,98.789003
2972,1823,ETH,12/13/2023 0:55,BUY,4.965705,16615.83,96.915469
2973,4757,ADA,1/8/2023 21:06,SELL,4.848185,16856,95.994918
2974,2023,LTC,6/13/2023 7:50,SELL,3.543015,17195.68,66.394153
2975,729,ETH,2/17/2023 9:51,BUY,3.154067,27760.91,170.321937
2976,3157,ADA,1/5/2023 0:08,BUY,0.84747,17246.07,23.949241
2977,1915,ADA,7/9/2023 11:58,SELL,3.517087,8795.95,41.292972
2978,3249,ADA,8/31/2023 16:41,BUY,3.430371,10188.07,19.372452
2979,4937,ADA,12/13/2023 18:13,BUY,1.668114,13408.6,24.838759
2980,2639,BTC,3/18/2023 5:39,BUY,0.196885,8791.97,3.282909
2981,2302,LTC,1/31/2023 2:05,BUY,4.75341,17647.16,92.273324
2982,4600,ETH,12/19/2023 10:15,BUY,3.181532,16713.28,73.157482
2983,2226,ADA,7/31/2023 20:10,BUY,2.588655,8835.12,27.466921
2984,3321,XRP,3/1/2023 8:24,SELL,0.136512,3603.69,0.285494
2985,33,LTC,4/17/2023 15:59,SELL,2.228134,17221.72,73.848499
2986,3937,XRP,6/3/2023 7:34,BUY,4.538191,5614.01,35.497157
2987,303,ADA,5/19/2023 6:53,BUY,0.525284,13345.43,13.300803
2988,874,ADA,12/21/2023 15:05,SELL,3.796859,13803.48,91.624034
2989,194,ETH,4/10/2023 9:29,BUY,0.4732,22429.19,9.86971
2990,2738,ETH,9/24/2023 12:10,SELL,2.120142,21219.7,41.343521
2991,4252,BTC,6/13/2023 7:57,BUY,2.827577,9356.47,29.385777
2992,3065,LTC,2/14/2023 11:41,SELL,1.151771,18637.54,42.469923
2993,218,XRP,8/3/2023 23:12,SELL,3.637195,4110.85,15.554372
2994,2549,BTC,10/25/2023 1:53,SELL,3.986867,9169.36,50.280909
2995,3312,LTC,4/16/2023 21:23,SELL,1.080067,17162.61,19.998861
2996,3913,ETH,6/28/2023 20:56,SELL,2.287246,22767.26,34.142452
2997,4653,ETH,5/21/2023 7:23,SELL,3.81911,24136.82,142.116254
2998,4150,BTC,12/11/2023 9:19,BUY,3.616644,8134.75,55.711875
2999,2859,XRP,4/19/2023 19:07,SELL,1.886818,5323.51,9.987786
3000,1257,ADA,10/4/2023 8:18,SELL,3.297677,10603.92,37.836768
3001,758,LTC,6/6/2023 22:39,BUY,0.400422,16417.97,12.412475
3002,4723,ETH,8/14/2023 9:20,BUY,0.630596,15940.26,16.562047
3003,3608,ADA,7/10/2023 13:19,SELL,2.157801,9427.12,21.316975
3004,830,LTC,10/28/2023 21:52,BUY,1.152688,14615.18,16.495404
3005,971,BTC,2/6/2023 4:16,SELL,0.615961,9854.18,4.275386
3006,4813,ETH,11/9/2023 13:25,SELL,0.94801,18336.48,31.556736
3007,3221,LTC,8/15/2023 8:58,BUY,1.051043,15180.73,22.159048
3008,3669,LTC,8/5/2023 20:20,BUY,4.693971,18539.05,130.004638
3009,2685,XRP,5/2/2023 22:02,BUY,0.034464,5140.28,0.320809
3010,2053,ETH,12/19/2023 8:06,SELL,2.382426,16713.28,70.075647
3011,3237,LTC,8/1/2023 18:27,BUY,3.739342,18640.99,135.737881
3012,1034,XRP,6/12/2023 10:59,SELL,4.262701,5570.82,13.823943
3013,1423,XRP,12/21/2023 21:12,BUY,0.277444,4062.79,0.644605
3014,454,BTC,7/23/2023 3:47,BUY,1.640248,8406.83,8.421108
3015,3766,ADA,1/4/2023 19:58,BUY,1.297036,17423.06,19.854169
3016,4213,ADA,9/30/2023 21:16,BUY,4.738319,10451.11,88.301515
3017,4556,BTC,10/25/2023 1:36,BUY,3.279191,9169.36,23.748553
3018,3076,LTC,12/23/2023 10:20,SELL,3.126222,11189,57.584426
3019,3317,ADA,7/2/2023 19:08,BUY,0.991244,9892.34,18.613729
3020,2161,ADA,8/29/2023 2:05,SELL,2.650834,10340.59,34.008659
3021,2008,LTC,2/5/2023 15:54,SELL,2.069333,18488.09,70.837279
3022,3433,ETH,1/26/2023 10:49,BUY,0.701129,25663.33,35.65803
3023,4481,LTC,2/28/2023 18:06,BUY,0.707149,16684.28,13.166766
3024,4312,LTC,12/10/2023 2:47,SELL,1.9942,11819.11,21.946673
3025,518,XRP,10/28/2023 13:07,SELL,3.140619,2807.33,13.901165
3026,1275,ETH,1/27/2023 0:59,BUY,1.316374,26571.28,23.594331
3027,4978,ETH,11/21/2023 14:53,BUY,2.538647,16030.32,39.689996
3028,4842,LTC,4/7/2023 20:48,BUY,4.239607,17055.28,83.285301
3029,1208,ADA,4/12/2023 8:19,BUY,2.891252,14871.73,25.866676
3030,1472,ETH,4/21/2023 7:47,SELL,0.708161,19732.56,25.845281
3031,3296,LTC,5/26/2023 21:40,SELL,4.558432,15680,54.479693
3032,1970,ADA,9/22/2023 20:33,BUY,1.307583,11150.41,25.785928
3033,1356,ETH,5/20/2023 10:57,SELL,1.571976,23426.4,68.514146
3034,2115,XRP,4/27/2023 8:46,BUY,2.605978,4650.04,19.875552
3035,3517,BTC,10/14/2023 21:29,SELL,3.650934,9147.87,38.49182
3036,610,ADA,1/6/2023 3:57,BUY,4.855755,16073.55,64.872925
3037,200,XRP,11/28/2023 8:47,SELL,2.603489,3734.98,9.536422
3038,698,LTC,7/24/2023 16:20,SELL,1.593147,19537.57,31.797925
3039,458,LTC,11/27/2023 22:31,SELL,4.550133,11612.82,81.790878
3040,4348,BTC,9/2/2023 16:26,BUY,3.052652,8494.32,19.644609
3041,803,XRP,5/20/2023 19:41,SELL,0.088899,5259.56,0.745588
3042,3834,ADA,10/25/2023 8:02,BUY,2.068157,12311.34,46.581995
3043,185,LTC,1/19/2023 13:29,BUY,0.959406,20366.22,24.679917
3044,55,XRP,2/4/2023 18:16,BUY,1.60418,3622.53,8.640315
3045,4012,LTC,9/6/2023 19:22,BUY,1.144619,15561.82,21.073074
3046,1603,ADA,8/17/2023 19:29,SELL,1.801425,9108.15,20.235507
3047,2837,ADA,11/20/2023 10:46,BUY,4.808736,10321.66,85.578466
3048,2208,XRP,6/23/2023 15:24,SELL,0.376717,5477.26,2.515724
3049,3736,LTC,12/3/2023 13:21,BUY,3.555315,11307.86,45.772921
3050,3794,ETH,2/15/2023 13:24,SELL,0.529324,27355.4,10.721895
3051,1314,ETH,10/30/2023 9:57,BUY,0.16284,20465.05,1.738315
3052,3260,BTC,12/6/2023 12:20,SELL,0.170046,7861.17,2.568718
3053,4736,XRP,7/17/2023 4:59,SELL,3.14511,4223.19,26.449761
3054,4189,XRP,8/29/2023 4:45,BUY,4.808127,4103.2,34.679924
3055,323,LTC,9/20/2023 3:46,SELL,3.41793,12299.46,53.91688
3056,1408,LTC,4/3/2023 2:50,SELL,1.155343,20010.37,26.358687
3057,4463,ETH,8/21/2023 9:55,BUY,0.927621,15775.31,17.675879
3058,3680,ADA,7/21/2023 2:11,SELL,2.756562,8954.5,17.441212
3059,569,BTC,9/14/2023 8:38,BUY,3.585185,9445.67,41.825507
3060,1715,LTC,9/9/2023 14:40,SELL,1.637973,13841.6,16.675724
3061,2896,ADA,3/24/2023 11:10,BUY,3.425312,12905.83,23.395238
3062,266,ETH,8/2/2023 2:45,BUY,3.096033,14900.76,70.720114
3063,1056,BTC,7/22/2023 8:44,BUY,4.386796,8679.54,30.916701
3064,1719,XRP,9/12/2023 0:26,BUY,4.980202,3353.13,11.722225
3065,314,ADA,12/22/2023 10:59,BUY,3.274427,13543.92,37.535336
3066,2226,ADA,4/6/2023 6:29,SELL,4.387005,13784,88.263762
3067,2711,XRP,1/25/2023 15:35,SELL,2.875835,3636.28,20.610546
3068,1160,ETH,2/5/2023 19:33,SELL,2.805669,23671.43,119.326601
3069,3248,ETH,7/31/2023 14:11,BUY,2.115914,15490.14,60.627962
3070,3159,ADA,7/27/2023 20:53,SELL,2.361515,8579.05,30.674829
3071,1691,LTC,7/30/2023 8:29,SELL,1.278653,17980.08,21.097545
3072,155,LTC,2/3/2023 2:11,BUY,2.185112,18306.81,35.836369
3073,251,LTC,8/4/2023 0:08,SELL,1.444098,18191.8,44.218083
3074,226,BTC,5/7/2023 18:51,BUY,3.647052,9068.64,21.249109
3075,1170,BTC,11/22/2023 10:13,SELL,2.070242,8009.58,25.53504
3076,4804,BTC,3/16/2023 0:07,BUY,0.488504,8885.17,4.505366
3077,4996,ADA,11/18/2023 0:37,SELL,2.045648,10466.41,29.112378
3078,809,ADA,4/6/2023 14:11,SELL,3.866453,13784,36.414127
3079,2715,XRP,2/3/2023 5:32,BUY,3.493673,3578.4,19.308607
3080,4528,ADA,4/23/2023 22:33,SELL,1.628642,14940.34,42.732187
3081,3646,ETH,4/27/2023 15:33,SELL,1.182708,23173.75,51.577352
3082,2508,ETH,2/8/2023 1:57,BUY,2.028914,27070.8,104.775251
3083,1626,XRP,6/16/2023 23:05,SELL,0.243147,5743.16,0.921311
3084,1304,BTC,10/3/2023 11:15,SELL,1.603513,8944.78,21.926751
3085,3793,XRP,12/1/2023 6:11,BUY,2.721056,3901.58,13.880481
3086,1811,ADA,11/21/2023 1:22,BUY,2.23126,10766.19,31.163631
3087,163,BTC,11/19/2023 8:07,BUY,4.819566,7595.57,62.361079
3088,58,LTC,12/20/2023 17:19,SELL,2.969114,10669.46,21.433885
3089,553,BTC,1/10/2023 14:44,SELL,4.249233,8382.42,34.345389
3090,4991,ETH,2/25/2023 6:04,SELL,1.108725,29904.85,64.187774
3091,2417,ETH,4/7/2023 23:37,SELL,1.828682,22839.42,75.96918
3092,2889,LTC,11/25/2023 11:07,SELL,2.220344,11712.83,30.359378
3093,724,ETH,12/19/2023 20:43,BUY,0.949951,16713.28,18.636493
3094,1831,ADA,10/9/2023 18:42,BUY,1.534196,10453.93,15.990862
3095,3623,ETH,7/28/2023 4:52,SELL,1.632441,14348.56,42.207936
3096,3188,LTC,11/20/2023 2:59,BUY,2.854236,12224.27,64.140153
3097,4674,XRP,3/10/2023 18:06,BUY,4.74348,3801.2,30.598252
3098,1376,ADA,1/28/2023 11:53,BUY,3.885172,16467.6,51.319607
3099,4876,BTC,6/7/2023 17:48,SELL,0.313332,9394.87,5.513928
3100,3757,ADA,9/6/2023 9:17,BUY,3.744183,10771.71,28.024456
3101,4734,BTC,3/22/2023 21:41,SELL,2.937691,8914.26,41.435624
3102,4062,BTC,8/28/2023 23:26,BUY,4.513494,9015.3,65.540614
3103,4688,ADA,9/19/2023 8:24,SELL,3.198865,11379.83,49.724928
3104,1038,ETH,8/24/2023 20:17,BUY,3.170672,16824.69,101.011469
3105,399,ETH,7/24/2023 13:26,SELL,4.282941,14465.38,51.452487
3106,3980,BTC,8/24/2023 23:06,SELL,4.410822,9380.23,62.679889
3107,4206,XRP,5/22/2023 4:58,BUY,3.217115,5252.49,32.360716
3108,4196,ETH,1/23/2023 20:59,BUY,3.263286,24360.55,104.866199
3109,1924,ADA,7/26/2023 8:48,SELL,2.342384,8781.35,31.779865
3110,71,ADA,2/13/2023 19:24,SELL,2.356617,15290.07,44.848712
3111,4771,ADA,8/21/2023 21:00,SELL,4.24977,10464.24,85.114924
3112,2267,ETH,7/14/2023 10:08,BUY,3.423115,17585,88.11747
3113,2271,LTC,2/3/2023 10:34,BUY,4.815424,18306.81,103.833359
3114,3491,ADA,4/24/2023 5:48,BUY,3.204845,15322.88,92.782539
3115,1903,BTC,11/24/2023 22:19,BUY,2.265104,7915.43,18.502735
3116,3204,ADA,6/13/2023 3:43,BUY,4.003658,14015.86,49.867646
3117,4223,BTC,1/11/2023 19:47,BUY,3.060007,8017.39,24.388149
3118,4651,ADA,2/4/2023 21:44,SELL,2.315686,15041.69,49.076486
3119,3516,ADA,8/30/2023 19:32,BUY,4.276809,10068.55,50.625373
3120,4071,BTC,5/27/2023 7:36,BUY,3.333306,9609.46,54.326711
3121,3908,XRP,3/30/2023 12:54,BUY,4.980027,5308,21.864111
3122,320,BTC,12/27/2023 23:06,BUY,4.776673,9640.66,37.566615
3123,802,BTC,3/8/2023 22:15,SELL,4.202585,9444.91,47.573597
3124,1584,LTC,8/25/2023 3:12,BUY,0.137448,15575.5,3.081984
3125,4380,ETH,10/29/2023 17:20,BUY,2.923502,19928.74,42.118459
3126,2635,XRP,1/25/2023 17:06,BUY,1.189119,3636.28,3.388417
3127,4949,ADA,7/23/2023 20:03,BUY,4.770137,9105.77,43.41605
3128,1535,BTC,10/7/2023 1:28,BUY,3.827247,9684.26,72.015753
3129,3217,XRP,12/8/2023 23:19,BUY,0.801524,3932.17,2.700525
3130,2712,ETH,9/18/2023 22:54,SELL,1.43087,22468.15,37.798722
3131,440,ADA,7/13/2023 20:16,BUY,4.843209,8842.24,37.19338
3132,614,ETH,6/8/2023 16:37,BUY,3.963131,22259.74,87.742667
3133,1991,BTC,9/28/2023 19:58,SELL,1.576677,9344.05,14.983219
3134,1219,ETH,9/23/2023 1:25,BUY,2.061256,21503,53.42696
3135,3426,ADA,8/29/2023 6:38,SELL,1.33469,10340.59,26.223112
3136,2246,XRP,7/16/2023 19:14,SELL,3.997985,4166.77,11.106938
3137,4514,LTC,7/13/2023 3:40,SELL,4.636586,21397.69,138.460406
3138,3913,LTC,4/19/2023 5:02,SELL,3.781566,17620.7,34.743132
3139,244,BTC,8/17/2023 11:05,BUY,2.032054,8737.43,33.009789
3140,4433,XRP,9/28/2023 5:06,SELL,3.284514,2787.3,13.260733
3141,2426,ADA,4/17/2023 13:10,BUY,2.791712,16062.5,46.144608
3142,2103,ADA,8/1/2023 0:08,BUY,1.625972,8684.52,26.961759
3143,419,BTC,1/29/2023 11:21,BUY,2.045371,9658.26,30.788513
3144,4094,ETH,10/24/2023 0:13,BUY,3.84312,19762.72,106.981808
3145,1773,XRP,9/30/2023 10:38,BUY,0.693123,2939.02,2.271194
3146,4921,ETH,8/12/2023 19:40,BUY,3.395087,16000.17,60.655361
3147,1458,ADA,3/22/2023 17:44,SELL,4.125801,12542.32,56.945688
3148,1165,XRP,8/7/2023 22:33,SELL,2.126203,4201.11,16.915278
3149,1506,ADA,12/9/2023 6:16,BUY,2.825527,12906.19,38.719966
3150,192,LTC,5/6/2023 23:05,BUY,2.294979,15212.99,49.166516
3151,3787,ETH,3/19/2023 21:57,BUY,3.609298,27906.16,194.823726
3152,1415,BTC,2/20/2023 3:40,BUY,1.04396,9160.03,16.950039
3153,272,LTC,2/3/2023 10:33,BUY,2.999672,18306.81,101.101311
3154,1494,XRP,10/11/2023 13:03,SELL,2.760653,2462.43,5.373453
3155,1895,BTC,7/12/2023 23:25,SELL,3.179614,9550.7,53.404942
3156,1291,ADA,11/6/2023 20:21,SELL,1.895843,12593.45,35.172884
3157,21,BTC,8/29/2023 3:50,SELL,1.129413,8974.54,12.371711
3158,3424,ETH,5/30/2023 5:54,BUY,0.28771,25348.87,9.764314
3159,4186,ADA,1/23/2023 4:57,BUY,2.321872,16866.71,63.556427
3160,444,ADA,9/10/2023 15:29,BUY,3.106008,11150.46,34.156367
3161,4387,LTC,6/5/2023 18:28,SELL,3.948537,16959.17,122.945483
3162,3279,XRP,2/14/2023 2:07,BUY,0.802309,3888.31,4.649337
3163,212,ADA,2/5/2023 23:40,SELL,4.904445,15075.12,55.533875
3164,435,LTC,5/17/2023 18:53,SELL,1.300844,13724.65,27.771902
3165,4749,ADA,2/17/2023 17:10,BUY,3.705852,13516.74,45.388872
3166,4652,ADA,5/2/2023 0:26,BUY,3.466126,13806.31,25.323536
3167,3605,ADA,7/27/2023 9:03,BUY,3.14186,8579.05,50.545109
3168,2964,BTC,10/10/2023 6:02,BUY,2.270712,9339.99,25.421791
3169,4054,LTC,2/9/2023 16:01,BUY,2.68635,19968.2,27.954824
3170,4965,ETH,9/2/2023 23:47,BUY,1.597221,21314.86,40.926785
3171,3556,BTC,1/2/2023 1:48,BUY,4.525361,8722.76,50.16798
3172,1255,ADA,9/12/2023 15:29,BUY,0.783765,11929.48,12.002282
3173,1117,ADA,10/21/2023 20:26,BUY,4.94463,12096.54,110.07797
3174,3094,ETH,2/12/2023 2:25,BUY,2.193359,27324.73,30.084222
3175,611,XRP,4/19/2023 16:49,SELL,4.708116,5323.51,13.782858
3176,4447,LTC,7/5/2023 13:34,BUY,3.976543,26517.63,64.471851
3177,3289,BTC,12/4/2023 21:53,BUY,4.99729,7536.49,73.596163
3178,526,XRP,12/30/2023 12:33,BUY,2.91734,4021.53,9.225736
3179,2151,XRP,9/7/2023 5:56,BUY,3.426714,3266.84,9.597443
3180,2213,ADA,10/1/2023 22:56,BUY,2.000559,10485.97,11.055482
3181,702,LTC,5/17/2023 20:36,SELL,2.786271,13724.65,34.13114
3182,3605,LTC,12/5/2023 17:49,BUY,3.515232,12058.58,51.159848
3183,3280,ETH,5/5/2023 17:33,BUY,4.493076,23460.23,110.734745
3184,3829,ETH,1/10/2023 16:22,SELL,3.62541,21703.42,45.811369
3185,477,ETH,1/14/2023 9:44,BUY,1.132428,22772.74,50.61153
3186,3627,ADA,11/20/2023 12:43,SELL,2.270528,10321.66,17.049397
3187,682,LTC,10/1/2023 14:04,SELL,1.64434,13099.52,12.946881
3188,5,XRP,4/20/2023 19:28,BUY,2.350219,5612.57,22.725888
3189,2967,ETH,6/4/2023 18:57,BUY,0.891287,22687.35,21.400549
3190,2368,LTC,8/23/2023 11:52,SELL,0.825727,15716.72,21.334097
3191,1439,ADA,2/4/2023 7:50,BUY,0.069656,15041.69,1.584055
3192,2986,ADA,10/14/2023 16:03,SELL,3.954874,12090.58,57.860935
3193,2735,LTC,1/5/2023 15:43,SELL,4.342099,19162.14,94.302597
3194,2534,XRP,8/6/2023 15:24,BUY,3.802819,4181.23,16.215655
3195,2113,XRP,9/18/2023 22:38,SELL,0.83716,3322.94,2.56463
3196,926,BTC,8/13/2023 9:42,BUY,3.596806,8439.28,35.247976
3197,3002,ETH,1/10/2023 23:12,BUY,4.491376,21703.42,76.177406
3198,1883,BTC,1/7/2023 20:54,SELL,3.949179,8416.95,56.319668
3199,4981,BTC,6/21/2023 19:34,BUY,2.67253,9357.83,40.397507
3200,4344,XRP,4/13/2023 0:09,BUY,2.487058,5280.51,8.307965
3201,2468,ADA,10/21/2023 15:37,SELL,0.241668,12096.54,3.054181
3202,3203,BTC,10/13/2023 21:00,BUY,0.403416,9104.25,3.339696
3203,4224,XRP,7/9/2023 1:11,BUY,4.780453,4868.61,39.460076
3204,1401,ETH,6/30/2023 13:40,BUY,0.235212,22928.83,5.572334
3205,2710,XRP,6/24/2023 9:03,BUY,3.089841,5448.92,22.506115
3206,2118,BTC,10/2/2023 6:14,BUY,1.224998,8872.2,7.803919
3207,896,LTC,1/11/2023 20:10,BUY,0.591634,18144.41,16.501736
3208,4245,ETH,2/19/2023 23:55,BUY,3.467978,28992.83,60.95435
3209,3362,ETH,2/9/2023 8:32,SELL,4.486368,26536.94,168.406382
3210,4887,ADA,12/31/2023 10:58,BUY,0.838065,13770.99,9.973076
3211,3376,ETH,1/14/2023 19:41,BUY,3.333382,22772.74,43.912024
3212,1627,XRP,1/11/2023 15:29,SELL,3.468968,3481.01,21.459781
3213,1280,LTC,7/26/2023 1:21,BUY,4.293546,19546.97,75.285303
3214,4058,BTC,11/20/2023 21:01,SELL,0.679936,7844.95,5.346971
3215,4479,ADA,7/20/2023 10:07,SELL,4.114953,8859.49,46.502397
3216,4490,ADA,1/23/2023 16:31,SELL,3.594126,16866.71,43.123381
3217,3855,XRP,7/5/2023 9:37,SELL,1.28437,4594.68,9.402291
3218,2499,XRP,2/12/2023 15:15,BUY,1.48049,3697.01,7.53035
3219,3947,LTC,4/17/2023 3:32,SELL,4.595066,17221.72,120.545414
3220,661,LTC,10/4/2023 6:09,BUY,0.401828,12954.04,4.032763
3221,389,BTC,5/21/2023 18:16,SELL,1.727244,9841.44,12.172424
3222,3472,LTC,9/30/2023 6:10,BUY,4.71427,13179.21,70.939584
3223,3728,BTC,3/10/2023 17:41,SELL,2.713373,9110.88,29.456225
3224,2402,XRP,3/15/2023 11:17,BUY,2.568478,4278.15,20.056089
3225,568,ADA,9/11/2023 10:03,BUY,0.031314,11251.92,0.661383
3226,1746,XRP,2/22/2023 19:50,BUY,4.4537,3976.07,8.940734
3227,3564,ETH,4/7/2023 20:33,BUY,2.273855,22839.42,77.652695
3228,4764,XRP,7/5/2023 23:50,BUY,1.890616,4594.68,7.590449
3229,909,XRP,11/9/2023 0:55,BUY,1.401212,3141.85,8.655911
3230,3921,LTC,11/21/2023 10:03,SELL,2.115442,11250.41,40.042469
3231,974,LTC,9/8/2023 13:53,SELL,0.358828,14395.23,5.373123
3232,1115,XRP,10/29/2023 13:43,SELL,3.509141,2808.7,8.476154
3233,232,ADA,1/15/2023 15:53,SELL,1.683086,15248.6,22.546053
3234,1902,ADA,2/21/2023 10:47,BUY,0.185265,14069,4.065685
3235,2454,LTC,3/23/2023 21:41,BUY,0.273759,19214.55,9.234178
3236,4031,LTC,11/27/2023 6:00,BUY,2.075143,11612.82,35.497951
3237,3741,ADA,8/21/2023 10:10,SELL,1.767198,10464.24,14.462515
3238,1066,BTC,12/9/2023 3:35,SELL,1.056438,7914.91,12.942042
3239,1524,BTC,4/3/2023 18:35,SELL,2.446467,9372.67,37.546478
3240,3410,XRP,9/12/2023 13:29,BUY,3.487803,3353.13,11.089387
3241,2715,ETH,5/14/2023 17:25,BUY,1.889778,22676.16,44.15817
3242,655,LTC,10/6/2023 10:07,BUY,0.153324,11809.09,2.61221
3243,4279,ADA,8/18/2023 23:13,BUY,0.706154,9631.78,12.971944
3244,4427,BTC,9/26/2023 17:51,BUY,2.924158,9023.77,49.264352
3245,2233,XRP,8/5/2023 20:56,BUY,4.612489,4371.47,28.401721
3246,1439,BTC,7/6/2023 10:35,BUY,4.453901,9211.77,81.658792
3247,2348,XRP,10/14/2023 18:10,BUY,0.189657,2738.58,0.379765
3248,1805,XRP,2/11/2023 2:42,SELL,0.846133,3619.17,4.36482
3249,747,ETH,10/30/2023 15:42,SELL,3.775632,20465.05,58.058044
3250,138,LTC,8/21/2023 5:26,BUY,2.168628,16158.02,37.579538
3251,1039,ETH,8/18/2023 10:00,SELL,4.648042,16084.39,121.371224
3252,1116,BTC,9/13/2023 13:17,BUY,2.712477,9778.71,39.656909
3253,3861,LTC,12/14/2023 6:21,BUY,2.319214,10191.65,25.245764
3254,1226,ADA,3/22/2023 8:18,BUY,4.969767,12542.32,76.336984
3255,2201,ADA,4/25/2023 7:43,BUY,0.409168,16327.29,10.78964
3256,4399,ETH,2/14/2023 6:12,BUY,1.117103,27120.07,44.128727
3257,3017,XRP,7/11/2023 21:43,BUY,1.717194,4376.76,8.55235
3258,1058,ETH,4/27/2023 22:11,SELL,4.258334,23173.75,116.382493
3259,459,XRP,12/7/2023 1:14,BUY,1.072698,3940.44,5.478534
3260,3849,ADA,4/19/2023 19:56,BUY,4.708176,15751.01,123.394131
3261,1037,XRP,10/2/2023 21:42,BUY,1.728511,2849.89,9.294017
3262,2558,BTC,3/27/2023 0:46,SELL,3.94541,8764.98,19.45684
3263,2713,LTC,11/17/2023 5:12,BUY,1.458865,12931.21,21.049762
3264,1827,LTC,7/3/2023 23:54,SELL,3.980861,25169.23,184.214857
3265,317,BTC,1/3/2023 22:09,BUY,0.528955,8681.57,5.579539
3266,567,XRP,1/6/2023 18:20,BUY,2.923069,3571.23,15.203787
3267,3275,LTC,3/1/2023 9:44,SELL,2.306571,17073.75,50.860244
3268,3114,ADA,1/26/2023 11:43,SELL,1.49213,17219.82,50.052894
3269,2168,BTC,4/13/2023 22:54,SELL,2.161859,10085.42,35.303096
3270,1461,LTC,8/8/2023 6:23,SELL,0.36206,16714.72,9.287444
3271,4934,ADA,12/11/2023 18:34,BUY,2.677949,13620.55,68.464917
3272,87,LTC,6/24/2023 0:59,SELL,2.121971,21303.92,33.566642
3273,2145,ETH,7/29/2023 20:59,SELL,2.917592,14556.89,59.002374
3274,1308,ETH,4/1/2023 9:31,BUY,0.168551,26747.59,5.044241
3275,4872,ADA,12/15/2023 18:56,BUY,0.305193,13827.5,2.925175
3276,1847,ETH,3/14/2023 1:36,SELL,1.232246,27491.15,42.936918
3277,1977,XRP,5/4/2023 4:00,SELL,2.527727,5442.88,8.759463
3278,1178,ETH,10/22/2023 12:49,BUY,1.246278,19204.76,27.20027
3279,2626,BTC,10/12/2023 1:49,SELL,2.745091,8968.6,49.173201
3280,139,LTC,9/19/2023 18:27,SELL,1.836217,12595.42,19.14274
3281,1620,ADA,7/3/2023 9:33,BUY,2.297337,9931.2,15.832701
3282,4023,ETH,9/26/2023 15:21,BUY,3.837064,20772.85,48.327532
3283,2997,XRP,1/26/2023 13:00,SELL,3.303651,3555.08,12.357071
3284,2424,BTC,1/18/2023 19:50,BUY,2.478241,9483.04,31.785898
3285,3039,BTC,7/11/2023 19:27,SELL,0.136836,9699.39,1.345681
3286,3169,ADA,7/19/2023 8:11,BUY,3.553267,9052.64,20.086926
3287,4211,XRP,10/11/2023 10:15,BUY,4.451557,2462.43,19.289886
3288,1838,XRP,7/22/2023 19:05,SELL,4.710878,4299.58,31.081355
3289,3007,ETH,2/25/2023 22:37,BUY,4.665813,29904.85,267.006328
3290,4102,BTC,1/5/2023 18:04,BUY,3.798944,8864.06,36.75647
3291,550,ADA,7/17/2023 3:17,SELL,3.551731,9512.06,21.581298
3292,4026,LTC,9/30/2023 12:46,BUY,1.486299,13179.21,14.170268
3293,331,XRP,1/19/2023 6:58,SELL,3.327407,3617.12,14.567643
3294,2147,ETH,4/4/2023 21:15,BUY,0.138346,24984.04,5.516401
3295,2460,XRP,7/14/2023 4:49,SELL,0.950879,4380.53,6.636128
3296,1412,ETH,5/27/2023 8:15,SELL,0.466894,25059.85,8.807946
3297,79,ADA,8/21/2023 9:45,SELL,0.872634,10464.24,7.308928
3298,1914,LTC,11/28/2023 14:53,BUY,4.179127,11241.19,78.875747
3299,740,ADA,11/1/2023 8:33,BUY,3.585582,12046.24,74.901078
3300,1350,XRP,12/5/2023 12:20,BUY,2.862654,3905.05,15.365179
3301,2313,LTC,1/27/2023 0:55,SELL,2.39748,17829.46,79.919518
3302,1939,BTC,6/12/2023 4:39,SELL,1.631338,9372.49,16.970869
3303,4869,ETH,9/24/2023 18:53,BUY,4.833014,21219.7,68.791907
3304,1911,ETH,8/1/2023 10:19,BUY,2.516674,15482.78,40.926405
3305,1756,ETH,3/9/2023 6:53,SELL,3.431235,29478.1,116.177438
3306,3503,ADA,11/4/2023 15:45,BUY,0.445049,12036.24,6.644221
3307,951,ADA,9/28/2023 4:23,SELL,0.762179,10438.45,13.206175
3308,1670,ETH,8/28/2023 2:56,BUY,4.969721,17423.37,48.416419
3309,2502,LTC,7/9/2023 20:12,SELL,0.822178,24171.63,25.606133
3310,4556,BTC,6/26/2023 1:43,BUY,2.646176,9975.45,15.979394
3311,3377,BTC,10/18/2023 23:07,BUY,1.808713,9943.7,14.071408
